source,esc,cui,id,ans
data/encuesta/Arretino Juan.xlsx,EPC 1 DE 13,200557,a1,7
data/encuesta/Arretino Juan.xlsx,EPC 1 DE 13,200557,a2,8
data/encuesta/Arretino Juan.xlsx,EPC 1 DE 13,200557,a3,6
data/encuesta/Arretino Juan.xlsx,EPC 1 DE 13,200557,a4,7
data/encuesta/Arretino Juan.xlsx,EPC 1 DE 13,200557,b1,8
data/encuesta/Arretino Juan.xlsx,EPC 1 DE 13,200557,b2,8
data/encuesta/Arretino Juan.xlsx,EPC 1 DE 13,200557,b3,7
data/encuesta/Arretino Juan.xlsx,EPC N 11 DE 12,201509,a1,10
data/encuesta/Arretino Juan.xlsx,EPC N 11 DE 12,201509,a2,10
data/encuesta/Arretino Juan.xlsx,EPC N 11 DE 12,201509,a3,10
data/encuesta/Arretino Juan.xlsx,EPC N 11 DE 12,201509,a4,10
data/encuesta/Arretino Juan.xlsx,EPC N 11 DE 12,201509,b1,6
data/encuesta/Arretino Juan.xlsx,EPC N 11 DE 12,201509,b2,7
data/encuesta/Arretino Juan.xlsx,EPC N 11 DE 12,201509,b3,7
data/encuesta/Arretino Juan.xlsx,EPC N 11 DE 18,200774,a1,10
data/encuesta/Arretino Juan.xlsx,EPC N 11 DE 18,200774,a2,10
data/encuesta/Arretino Juan.xlsx,EPC N 11 DE 18,200774,a3,10
data/encuesta/Arretino Juan.xlsx,EPC N 11 DE 18,200774,a4,10
data/encuesta/Arretino Juan.xlsx,EPC N 11 DE 18,200774,b1,9
data/encuesta/Arretino Juan.xlsx,EPC N 11 DE 18,200774,b2,10
data/encuesta/Arretino Juan.xlsx,EPC N 11 DE 18,200774,b3,10
data/encuesta/Arretino Juan.xlsx,EPC 12 DE 20,200933,b1,7
data/encuesta/Arretino Juan.xlsx,EPC 12 DE 20,200933,b2,9
data/encuesta/Arretino Juan.xlsx,EPC 12 DE 20,200933,b3,9
data/encuesta/Arretino Juan.xlsx,EPC N 15 DE 18,200778,b1,4
data/encuesta/Arretino Juan.xlsx,EPC N 15 DE 18,200778,b2,3
data/encuesta/Arretino Juan.xlsx,EPC N 15 DE 18,200778,b3,5
data/encuesta/Arretino Juan.xlsx,JIC 3 DE 18,200797,a1,6
data/encuesta/Arretino Juan.xlsx,JIC 3 DE 18,200797,a2,6
data/encuesta/Arretino Juan.xlsx,JIC 3 DE 18,200797,a3,6
data/encuesta/Arretino Juan.xlsx,JIC 3 DE 18,200797,a4,6
data/encuesta/Arretino Juan.xlsx,JIC 3 DE 18,200797,b1,7
data/encuesta/Arretino Juan.xlsx,JIC 3 DE 18,200797,b2,8
data/encuesta/Arretino Juan.xlsx,JIC 3 DE 18,200797,b3,7
data/encuesta/Arretino Juan.xlsx,JIN C DE 12,201201,b1,4
data/encuesta/Arretino Juan.xlsx,JIN C DE 12,201201,b2,4
data/encuesta/Arretino Juan.xlsx,JIN C DE 12,201201,b3,3
data/encuesta/Arretino Juan.xlsx,JIN C DE 18,201593,a1,6
data/encuesta/Arretino Juan.xlsx,JIN C DE 18,201593,a2,7
data/encuesta/Arretino Juan.xlsx,JIN C DE 18,201593,a3,7
data/encuesta/Arretino Juan.xlsx,JIN C DE 18,201593,a4,10
data/encuesta/Arretino Juan.xlsx,JIN C DE 18,201593,b1,8
data/encuesta/Arretino Juan.xlsx,JIN C DE 18,201593,b2,8
data/encuesta/Arretino Juan.xlsx,JIN C DE 18,201593,b3,9
data/encuesta/Ballesteros Mariano.xlsx,EI 4 DE 17,202967,a1,7
data/encuesta/Ballesteros Mariano.xlsx,EI 4 DE 17,202967,a2,7
data/encuesta/Ballesteros Mariano.xlsx,EI 4 DE 17,202967,a3,8
data/encuesta/Ballesteros Mariano.xlsx,EI 4 DE 17,202967,a4,6
data/encuesta/Ballesteros Mariano.xlsx,EI 4 DE 17,202967,b1,9
data/encuesta/Ballesteros Mariano.xlsx,EI 4 DE 17,202967,b2,9
data/encuesta/Ballesteros Mariano.xlsx,EI 4 DE 17,202967,b3,9
data/encuesta/Ballesteros Mariano.xlsx,EPC 13 DE 17,200462,a1,7
data/encuesta/Ballesteros Mariano.xlsx,EPC 13 DE 17,200462,a2,7
data/encuesta/Ballesteros Mariano.xlsx,EPC 13 DE 17,200462,a3,6
data/encuesta/Ballesteros Mariano.xlsx,EPC 13 DE 17,200462,a4,8
data/encuesta/Ballesteros Mariano.xlsx,EPC 13 DE 17,200462,b1,10
data/encuesta/Ballesteros Mariano.xlsx,EPC 13 DE 17,200462,b2,4
data/encuesta/Ballesteros Mariano.xlsx,EPC 13 DE 17,200462,b3,5
data/encuesta/Ballesteros Mariano.xlsx,EPC 16 DE 18,201589,a1,8
data/encuesta/Ballesteros Mariano.xlsx,EPC 16 DE 18,201589,a2,8
data/encuesta/Ballesteros Mariano.xlsx,EPC 16 DE 18,201589,a3,7
data/encuesta/Ballesteros Mariano.xlsx,EPC 16 DE 18,201589,a4,10
data/encuesta/Ballesteros Mariano.xlsx,EPC 16 DE 18,201589,b1,10
data/encuesta/Ballesteros Mariano.xlsx,EPC 16 DE 18,201589,b2,9
data/encuesta/Ballesteros Mariano.xlsx,EPC 16 DE 18,201589,b3,9
data/encuesta/Ballesteros Mariano.xlsx,EPC 25 DE 18,201588,a1,8
data/encuesta/Ballesteros Mariano.xlsx,EPC 25 DE 18,201588,a2,7
data/encuesta/Ballesteros Mariano.xlsx,EPC 25 DE 18,201588,a3,7
data/encuesta/Ballesteros Mariano.xlsx,EPC 25 DE 18,201588,a4,10
data/encuesta/Ballesteros Mariano.xlsx,EPC 25 DE 18,201588,b1,10
data/encuesta/Ballesteros Mariano.xlsx,EPC 25 DE 18,201588,b2,9
data/encuesta/Ballesteros Mariano.xlsx,EPC 25 DE 18,201588,b3,10
data/encuesta/Ballesteros Mariano.xlsx,ET 35 DE 18,200746,a1,9
data/encuesta/Ballesteros Mariano.xlsx,ET 35 DE 18,200746,a2,8
data/encuesta/Ballesteros Mariano.xlsx,ET 35 DE 18,200746,a3,10
data/encuesta/Ballesteros Mariano.xlsx,ET 35 DE 18,200746,a4,10
data/encuesta/Ballesteros Mariano.xlsx,ET 35 DE 18,200746,b1,10
data/encuesta/Ballesteros Mariano.xlsx,ET 35 DE 18,200746,b2,10
data/encuesta/Ballesteros Mariano.xlsx,ET 35 DE 18,200746,b3,10
data/encuesta/Ballesteros Mariano.xlsx,ET 27 DE 18,201230,a1,8
data/encuesta/Ballesteros Mariano.xlsx,ET 27 DE 18,201230,a2,8
data/encuesta/Ballesteros Mariano.xlsx,ET 27 DE 18,201230,a3,8
data/encuesta/Ballesteros Mariano.xlsx,ET 27 DE 18,201230,a4,9
data/encuesta/Ballesteros Mariano.xlsx,ET 27 DE 18,201230,b1,10
data/encuesta/Ballesteros Mariano.xlsx,ET 27 DE 18,201230,b2,8
data/encuesta/Ballesteros Mariano.xlsx,ET 27 DE 18,201230,b3,9
data/encuesta/Ballesteros Mariano.xlsx,EEM 2 DE 17,201336,a1,8
data/encuesta/Ballesteros Mariano.xlsx,EEM 2 DE 17,201336,a2,8
data/encuesta/Ballesteros Mariano.xlsx,EEM 2 DE 17,201336,a3,6
data/encuesta/Ballesteros Mariano.xlsx,EEM 2 DE 17,201336,a4,9
data/encuesta/Ballesteros Mariano.xlsx,EEM 2 DE 17,201336,b1,9
data/encuesta/Ballesteros Mariano.xlsx,EEM 2 DE 17,201336,b2,8
data/encuesta/Ballesteros Mariano.xlsx,EEM 2 DE 17,201336,b3,8
data/encuesta/Ballesteros Mariano.xlsx,EPC 24 DE 18,200761,a1,6
data/encuesta/Ballesteros Mariano.xlsx,EPC 24 DE 18,200761,a2,7
data/encuesta/Ballesteros Mariano.xlsx,EPC 24 DE 18,200761,a3,6
data/encuesta/Ballesteros Mariano.xlsx,EPC 24 DE 18,200761,a4,6
data/encuesta/Ballesteros Mariano.xlsx,EPC 24 DE 18,200761,b1,9
data/encuesta/Ballesteros Mariano.xlsx,EPC 24 DE 18,200761,b2,6
data/encuesta/Ballesteros Mariano.xlsx,EPC 24 DE 18,200761,b3,6
data/encuesta/Ballesteros Mariano.xlsx,Comercio 33,200680,a1,7
data/encuesta/Ballesteros Mariano.xlsx,Comercio 33,200680,a2,7
data/encuesta/Ballesteros Mariano.xlsx,Comercio 33,200680,a3,7
data/encuesta/Ballesteros Mariano.xlsx,Comercio 33,200680,a4,7
data/encuesta/Ballesteros Mariano.xlsx,Comercio 33,200680,b1,8
data/encuesta/Ballesteros Mariano.xlsx,Comercio 33,200680,b2,8
data/encuesta/Ballesteros Mariano.xlsx,Comercio 33,200680,b3,9
data/encuesta/Ballesteros Mariano.xlsx,EPC 1 DE 18,201435,a1,8
data/encuesta/Ballesteros Mariano.xlsx,EPC 1 DE 18,201435,a2,8
data/encuesta/Ballesteros Mariano.xlsx,EPC 1 DE 18,201435,a3,8
data/encuesta/Ballesteros Mariano.xlsx,EPC 1 DE 18,201435,a4,9
data/encuesta/Ballesteros Mariano.xlsx,EPC 1 DE 18,201435,b1,9
data/encuesta/Ballesteros Mariano.xlsx,EPC 1 DE 18,201435,b2,9
data/encuesta/Ballesteros Mariano.xlsx,EPC 1 DE 18,201435,b3,10
data/encuesta/Bochi Alejandra.xlsx,Cuestionario,NA,a1,7
data/encuesta/Bochi Alejandra.xlsx,Cuestionario,NA,a2,10
data/encuesta/Bochi Alejandra.xlsx,Cuestionario,NA,a3,8
data/encuesta/Bochi Alejandra.xlsx,Cuestionario,NA,a4,9
data/encuesta/Bochi Alejandra.xlsx,Cuestionario,NA,b1,9
data/encuesta/Bochi Alejandra.xlsx,Cuestionario,NA,b2,10
data/encuesta/Bochi Alejandra.xlsx,Cuestionario,NA,b3,8
data/encuesta/Capuccio Sandra Encuesta.xlsx,EI N° 2 De 2  ,NA,a1,10
data/encuesta/Capuccio Sandra Encuesta.xlsx,EI N° 2 De 2  ,NA,a2,10
data/encuesta/Capuccio Sandra Encuesta.xlsx,EI N° 2 De 2  ,NA,a3,10
data/encuesta/Capuccio Sandra Encuesta.xlsx,EI N° 2 De 2  ,NA,a4,10
data/encuesta/Capuccio Sandra Encuesta.xlsx,EI N° 2 De 2  ,NA,b1,10
data/encuesta/Capuccio Sandra Encuesta.xlsx,EI N° 2 De 2  ,NA,b2,10
data/encuesta/Capuccio Sandra Encuesta.xlsx,EI N° 2 De 2  ,NA,b3,10
data/encuesta/Capuccio Sandra Encuesta.xlsx,Esc. Sup. Educ. Artistica Ceram,NA,a1,8
data/encuesta/Capuccio Sandra Encuesta.xlsx,Esc. Sup. Educ. Artistica Ceram,NA,a2,9
data/encuesta/Capuccio Sandra Encuesta.xlsx,Esc. Sup. Educ. Artistica Ceram,NA,a3,8
data/encuesta/Capuccio Sandra Encuesta.xlsx,Esc. Sup. Educ. Artistica Ceram,NA,a4,10
data/encuesta/Capuccio Sandra Encuesta.xlsx,Esc. Sup. Educ. Artistica Ceram,NA,b1,9
data/encuesta/Capuccio Sandra Encuesta.xlsx,Esc. Sup. Educ. Artistica Ceram,NA,b2,9
data/encuesta/Capuccio Sandra Encuesta.xlsx,Esc. Sup. Educ. Artistica Ceram,NA,b3,9
data/encuesta/Capuccio Sandra Encuesta.xlsx, Jardin Maternal N°9 DE 6   ,NA,a1,10
data/encuesta/Capuccio Sandra Encuesta.xlsx, Jardin Maternal N°9 DE 6   ,NA,a2,10
data/encuesta/Capuccio Sandra Encuesta.xlsx, Jardin Maternal N°9 DE 6   ,NA,a3,10
data/encuesta/Capuccio Sandra Encuesta.xlsx, Jardin Maternal N°9 DE 6   ,NA,a4,10
data/encuesta/Capuccio Sandra Encuesta.xlsx, Jardin Maternal N°9 DE 6   ,NA,b1,10
data/encuesta/Capuccio Sandra Encuesta.xlsx, Jardin Maternal N°9 DE 6   ,NA,b2,10
data/encuesta/Capuccio Sandra Encuesta.xlsx, Jardin Maternal N°9 DE 6   ,NA,b3,10
data/encuesta/Capuccio Sandra Encuesta.xlsx, JiC N°4 Mariano Boedo  DE 6   ,NA,a1,10
data/encuesta/Capuccio Sandra Encuesta.xlsx, JiC N°4 Mariano Boedo  DE 6   ,NA,a2,10
data/encuesta/Capuccio Sandra Encuesta.xlsx, JiC N°4 Mariano Boedo  DE 6   ,NA,a3,10
data/encuesta/Capuccio Sandra Encuesta.xlsx, JiC N°4 Mariano Boedo  DE 6   ,NA,a4,10
data/encuesta/Capuccio Sandra Encuesta.xlsx, JiC N°4 Mariano Boedo  DE 6   ,NA,b1,10
data/encuesta/Capuccio Sandra Encuesta.xlsx, JiC N°4 Mariano Boedo  DE 6   ,NA,b2,10
data/encuesta/Capuccio Sandra Encuesta.xlsx, JiC N°4 Mariano Boedo  DE 6   ,NA,b3,10
data/encuesta/Capuccio Sandra Encuesta.xlsx, JII N° Federico Frobel 2  DE 6,NA,a1,10
data/encuesta/Capuccio Sandra Encuesta.xlsx, JII N° Federico Frobel 2  DE 6,NA,a2,10
data/encuesta/Capuccio Sandra Encuesta.xlsx, JII N° Federico Frobel 2  DE 6,NA,a3,10
data/encuesta/Capuccio Sandra Encuesta.xlsx, JII N° Federico Frobel 2  DE 6,NA,a4,10
data/encuesta/Capuccio Sandra Encuesta.xlsx, JII N° Federico Frobel 2  DE 6,NA,b1,10
data/encuesta/Capuccio Sandra Encuesta.xlsx, JII N° Federico Frobel 2  DE 6,NA,b2,10
data/encuesta/Capuccio Sandra Encuesta.xlsx, JII N° Federico Frobel 2  DE 6,NA,b3,10
data/encuesta/Carmona Noelia.xlsx,República de Turquía,NA,a1,8
data/encuesta/Carmona Noelia.xlsx,República de Turquía,NA,a2,8
data/encuesta/Carmona Noelia.xlsx,República de Turquía,NA,a3,9
data/encuesta/Carmona Noelia.xlsx,República de Turquía,NA,a4,7
data/encuesta/Carmona Noelia.xlsx,República de Turquía,NA,b1,8
data/encuesta/Carmona Noelia.xlsx,República de Turquía,NA,b2,9
data/encuesta/Carmona Noelia.xlsx,República de Turquía,NA,b3,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 15 DE 10 Provi,NA,a1,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 15 DE 10 Provi,NA,a2,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 15 DE 10 Provi,NA,a3,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 15 DE 10 Provi,NA,a4,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 15 DE 10 Provi,NA,b1,9
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 15 DE 10 Provi,NA,b2,7
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 15 DE 10 Provi,NA,b3,9
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 13 DE 10 Ricar,NA,a1,9
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 13 DE 10 Ricar,NA,a2,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 13 DE 10 Ricar,NA,a3,9
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 13 DE 10 Ricar,NA,a4,9
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 13 DE 10 Ricar,NA,b1,9
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 13 DE 10 Ricar,NA,b2,9
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 13 DE 10 Ricar,NA,b3,9
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 24 DE 16 Ejérc,NA,a1,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 24 DE 16 Ejérc,NA,a2,7
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 24 DE 16 Ejérc,NA,a3,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 24 DE 16 Ejérc,NA,a4,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 24 DE 16 Ejérc,NA,b1,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 24 DE 16 Ejérc,NA,b2,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 24 DE 16 Ejérc,NA,b3,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 17 DE 16 Grego,NA,a1,9
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 17 DE 16 Grego,NA,a2,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 17 DE 16 Grego,NA,a3,9
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 17 DE 16 Grego,NA,a4,9
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 17 DE 16 Grego,NA,b1,9
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 17 DE 16 Grego,NA,b2,9
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 17 DE 16 Grego,NA,b3,9
data/encuesta/Carmona Noelia.xlsx,Esc. de Educacion Media Nº 02 D,NA,a1,9
data/encuesta/Carmona Noelia.xlsx,Esc. de Educacion Media Nº 02 D,NA,a2,8
data/encuesta/Carmona Noelia.xlsx,Esc. de Educacion Media Nº 02 D,NA,a3,9
data/encuesta/Carmona Noelia.xlsx,Esc. de Educacion Media Nº 02 D,NA,a4,8
data/encuesta/Carmona Noelia.xlsx,Esc. de Educacion Media Nº 02 D,NA,b1,8
data/encuesta/Carmona Noelia.xlsx,Esc. de Educacion Media Nº 02 D,NA,b2,8
data/encuesta/Carmona Noelia.xlsx,Esc. de Educacion Media Nº 02 D,NA,b3,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Común Nº 21 Lic. ,NA,a1,9
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Común Nº 21 Lic. ,NA,a2,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Común Nº 21 Lic. ,NA,a3,7
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Común Nº 21 Lic. ,NA,a4,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Común Nº 21 Lic. ,NA,b1,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Común Nº 21 Lic. ,NA,b2,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Común Nº 21 Lic. ,NA,b3,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Común Nº 08 Jorge,NA,a1,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Común Nº 08 Jorge,NA,a2,7
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Común Nº 08 Jorge,NA,a3,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Común Nº 08 Jorge,NA,a4,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Común Nº 08 Jorge,NA,b1,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Común Nº 08 Jorge,NA,b2,9
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Común Nº 08 Jorge,NA,b3,9
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 10 DE 15 Dr. R,NA,a1,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 10 DE 15 Dr. R,NA,a2,7
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 10 DE 15 Dr. R,NA,a3,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 10 DE 15 Dr. R,NA,a4,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 10 DE 15 Dr. R,NA,b1,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 10 DE 15 Dr. R,NA,b2,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 10 DE 15 Dr. R,NA,b3,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 14 DE 16 Leopo,NA,a1,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 14 DE 16 Leopo,NA,a2,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 14 DE 16 Leopo,NA,a4,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 14 DE 16 Leopo,NA,b1,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 14 DE 16 Leopo,NA,b2,9
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 14 DE 16 Leopo,NA,b3,9
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 19 DE 16 Dr. T,NA,a1,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 19 DE 16 Dr. T,NA,a2,7
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 19 DE 16 Dr. T,NA,a4,8
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 19 DE 16 Dr. T,NA,b1,9
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 19 DE 16 Dr. T,NA,b2,9
data/encuesta/Carmona Noelia.xlsx,Esc. Primaria Nº 19 DE 16 Dr. T,NA,b3,9
data/encuesta/Carmona Noelia.xlsx,JII N° 0210° MERCEDITAS,NA,a1,6
data/encuesta/Carmona Noelia.xlsx,JII N° 0210° MERCEDITAS,NA,a2,7
