source,esc,cui,id,ans
data/encuesta/Nuñez Ignacio.xlsx,San Jose 1985 Tomas Guido,NA,a4,6
data/encuesta/Nuñez Ignacio.xlsx,San Jose 1985 Tomas Guido,NA,b1,7
data/encuesta/Nuñez Ignacio.xlsx,San Jose 1985 Tomas Guido,NA,b2,8
data/encuesta/Nuñez Ignacio.xlsx,San Jose 1985 Tomas Guido,NA,b3,7
data/encuesta/Nuñez Ignacio.xlsx,San Jose 1985 JIN,NA,a1,6
data/encuesta/Nuñez Ignacio.xlsx,San Jose 1985 JIN,NA,a2,5
data/encuesta/Nuñez Ignacio.xlsx,San Jose 1985 JIN,NA,a3,6
data/encuesta/Nuñez Ignacio.xlsx,San Jose 1985 JIN,NA,a4,6
data/encuesta/Nuñez Ignacio.xlsx,San Jose 1985 JIN,NA,b1,7
data/encuesta/Nuñez Ignacio.xlsx,San Jose 1985 JIN,NA,b2,6
data/encuesta/Nuñez Ignacio.xlsx,San Jose 1985 JIN,NA,b3,6
data/encuesta/Nuñez Ignacio.xlsx,Defensa 1431,NA,a1,7
data/encuesta/Nuñez Ignacio.xlsx,Defensa 1431,NA,a2,6
data/encuesta/Nuñez Ignacio.xlsx,Defensa 1431,NA,a3,7
data/encuesta/Nuñez Ignacio.xlsx,Defensa 1431,NA,a4,6
data/encuesta/Nuñez Ignacio.xlsx,Defensa 1431,NA,b1,7
data/encuesta/Nuñez Ignacio.xlsx,Defensa 1431,NA,b2,7
data/encuesta/Nuñez Ignacio.xlsx,Defensa 1431,NA,b3,6
data/encuesta/Parra Agustin.xlsx,EPC 15 DE 17,NA,a1,7
data/encuesta/Parra Agustin.xlsx,EPC 15 DE 17,NA,a2,8
data/encuesta/Parra Agustin.xlsx,EPC 15 DE 17,NA,a3,7
data/encuesta/Parra Agustin.xlsx,EPC 15 DE 17,NA,a4,6
data/encuesta/Parra Agustin.xlsx,EPC 15 DE 17,NA,b1,8
data/encuesta/Parra Agustin.xlsx,EPC 15 DE 17,NA,b2,8
data/encuesta/Parra Agustin.xlsx,EPC 15 DE 17,NA,b3,8
data/encuesta/Parra Agustin.xlsx,EPC 1 DE 16,NA,a1,7
data/encuesta/Parra Agustin.xlsx,EPC 1 DE 16,NA,a2,7
data/encuesta/Parra Agustin.xlsx,EPC 1 DE 16,NA,a3,7
data/encuesta/Parra Agustin.xlsx,EPC 1 DE 16,NA,a4,7
data/encuesta/Parra Agustin.xlsx,EPC 1 DE 16,NA,b1,7
data/encuesta/Parra Agustin.xlsx,EPC 1 DE 16,NA,b2,7
data/encuesta/Parra Agustin.xlsx,EPC 1 DE 16,NA,b3,6
data/encuesta/Parra Agustin.xlsx,JIC 3 DE 16,NA,a1,7
data/encuesta/Parra Agustin.xlsx,JIC 3 DE 16,NA,a2,7
data/encuesta/Parra Agustin.xlsx,JIC 3 DE 16,NA,a3,6
data/encuesta/Parra Agustin.xlsx,JIC 3 DE 16,NA,a4,6
data/encuesta/Parra Agustin.xlsx,JIC 3 DE 16,NA,b1,8
data/encuesta/Parra Agustin.xlsx,JIC 3 DE 16,NA,b2,8
data/encuesta/Parra Agustin.xlsx,JIC 3 DE 16,NA,b3,9
data/encuesta/Parra Agustin.xlsx,JIC 2 DE 17,NA,a1,9
data/encuesta/Parra Agustin.xlsx,JIC 2 DE 17,NA,a2,7
data/encuesta/Parra Agustin.xlsx,JIC 2 DE 17,NA,a3,9
data/encuesta/Parra Agustin.xlsx,JIC 2 DE 17,NA,a4,8
data/encuesta/Parra Agustin.xlsx,JIC 2 DE 17,NA,b1,9
data/encuesta/Parra Agustin.xlsx,JIC 2 DE 17,NA,b2,8
data/encuesta/Parra Agustin.xlsx,JIC 2 DE 17,NA,b3,8
data/encuesta/Paz Luis.xlsx,Politecnica MB,NA,a1,7
data/encuesta/Paz Luis.xlsx,Politecnica MB,NA,a2,7
data/encuesta/Paz Luis.xlsx,Politecnica MB,NA,a3,9
data/encuesta/Paz Luis.xlsx,Politecnica MB,NA,a4,8
data/encuesta/Paz Luis.xlsx,Politecnica MB,NA,b1,9
data/encuesta/Paz Luis.xlsx,Politecnica MB,NA,b2,10
data/encuesta/Paz Luis.xlsx,Politecnica MB,NA,b3,10
data/encuesta/Paz Luis.xlsx,Chacabuco 922,NA,a1,5
data/encuesta/Paz Luis.xlsx,Chacabuco 922,NA,a2,7
data/encuesta/Paz Luis.xlsx,Chacabuco 922,NA,a3,10
data/encuesta/Paz Luis.xlsx,Chacabuco 922,NA,a4,10
data/encuesta/Paz Luis.xlsx,Chacabuco 922,NA,b1,9
data/encuesta/Paz Luis.xlsx,Chacabuco 922,NA,b2,8
data/encuesta/Paz Luis.xlsx,Chacabuco 922,NA,b3,8
data/encuesta/Paz Luis.xlsx,LUIS SAENZ PEÑA 1215,NA,a1,5
data/encuesta/Paz Luis.xlsx,LUIS SAENZ PEÑA 1215,NA,a2,7
data/encuesta/Paz Luis.xlsx,LUIS SAENZ PEÑA 1215,NA,a3,5
data/encuesta/Paz Luis.xlsx,LUIS SAENZ PEÑA 1215,NA,a4,6
data/encuesta/Paz Luis.xlsx,LUIS SAENZ PEÑA 1215,NA,b1,5
data/encuesta/Paz Luis.xlsx,LUIS SAENZ PEÑA 1215,NA,b2,5
data/encuesta/Paz Luis.xlsx,LUIS SAENZ PEÑA 1215,NA,b3,5
data/encuesta/Quirico Marisa.xlsx,JIN D DE 18,NA,a1,8
data/encuesta/Quirico Marisa.xlsx,JIN D DE 18,NA,a3,8
data/encuesta/Quirico Marisa.xlsx,JIN D DE 18,NA,a4,9
data/encuesta/Quirico Marisa.xlsx,JIN D DE 18,NA,b1,9
data/encuesta/Quirico Marisa.xlsx,JIN D DE 18,NA,b2,9
data/encuesta/Quirico Marisa.xlsx,JIN D DE 18,NA,b3,9
data/encuesta/Quirico Marisa.xlsx,JIC 1 DE 17,NA,a1,7
data/encuesta/Quirico Marisa.xlsx,JIC 1 DE 17,NA,a3,7
data/encuesta/Quirico Marisa.xlsx,JIC 1 DE 17,NA,a4,7
data/encuesta/Quirico Marisa.xlsx,JIC 1 DE 17,NA,b1,9
data/encuesta/Quirico Marisa.xlsx,JIC 1 DE 17,NA,b2,8
data/encuesta/Quirico Marisa.xlsx,JIC 1 DE 17,NA,b3,9
data/encuesta/Quirico Marisa.xlsx,EPC 14 DE 17,NA,a1,7
data/encuesta/Quirico Marisa.xlsx,EPC 14 DE 17,NA,a2,7
data/encuesta/Quirico Marisa.xlsx,EPC 14 DE 17,NA,a3,7
data/encuesta/Quirico Marisa.xlsx,EPC 14 DE 17,NA,a4,7
data/encuesta/Quirico Marisa.xlsx,EPC 14 DE 17,NA,b1,8
data/encuesta/Quirico Marisa.xlsx,EPC 14 DE 17,NA,b2,8
data/encuesta/Quirico Marisa.xlsx,EPC 14 DE 17,NA,b3,9
data/encuesta/Ramponi Magali.xlsx,PRI 02 DE 02,NA,a1,10
data/encuesta/Ramponi Magali.xlsx,PRI 02 DE 02,NA,a2,10
data/encuesta/Ramponi Magali.xlsx,PRI 02 DE 02,NA,a3,10
data/encuesta/Ramponi Magali.xlsx,PRI 02 DE 02,NA,a4,10
data/encuesta/Ramponi Magali.xlsx,PRI 02 DE 02,NA,b1,10
data/encuesta/Ramponi Magali.xlsx,PRI 02 DE 02,NA,b2,10
data/encuesta/Ramponi Magali.xlsx,PRI 02 DE 02,NA,b3,10
data/encuesta/Ramponi Magali.xlsx,COM 10 DE 01,NA,a1,8
data/encuesta/Ramponi Magali.xlsx,COM 10 DE 01,NA,a2,9
data/encuesta/Ramponi Magali.xlsx,COM 10 DE 01,NA,a2,10
data/encuesta/Ramponi Magali.xlsx,COM 10 DE 01,NA,a3,8
data/encuesta/Ramponi Magali.xlsx,COM 10 DE 01,NA,a4,10
data/encuesta/Ramponi Magali.xlsx,COM 10 DE 01,NA,b1,9
data/encuesta/Ramponi Magali.xlsx,COM 10 DE 01,NA,b2,8
data/encuesta/Ramponi Magali.xlsx,COM 10 DE 01,NA,b3,10
data/encuesta/Ramponi Magali.xlsx,EI 07 DE 01,NA,a1,10
data/encuesta/Ramponi Magali.xlsx,EI 07 DE 01,NA,a2,10
data/encuesta/Ramponi Magali.xlsx,EI 07 DE 01,NA,a3,10
data/encuesta/Ramponi Magali.xlsx,EI 07 DE 01,NA,a4,9
data/encuesta/Ramponi Magali.xlsx,EI 07 DE 01,NA,b1,9
data/encuesta/Ramponi Magali.xlsx,EI 07 DE 01,NA,b2,8
data/encuesta/Ramponi Magali.xlsx,EI 07 DE 01,NA,b3,10
data/encuesta/Ramponi Magali.xlsx,PRI 24 DE 01,NA,a1,8
data/encuesta/Ramponi Magali.xlsx,PRI 24 DE 01,NA,a2,10
data/encuesta/Ramponi Magali.xlsx,PRI 24 DE 01,NA,a3,8
data/encuesta/Ramponi Magali.xlsx,PRI 24 DE 01,NA,a4,9
data/encuesta/Ramponi Magali.xlsx,PRI 24 DE 01,NA,b1,10
data/encuesta/Ramponi Magali.xlsx,PRI 24 DE 01,NA,b2,8
data/encuesta/Ramponi Magali.xlsx,PRI 24 DE 01,NA,b3,10
data/encuesta/Ramponi Magali.xlsx,PRI 23 DE 01,NA,a1,10
data/encuesta/Ramponi Magali.xlsx,PRI 23 DE 01,NA,a2,10
data/encuesta/Ramponi Magali.xlsx,PRI 23 DE 01,NA,a3,10
data/encuesta/Ramponi Magali.xlsx,PRI 23 DE 01,NA,a4,10
data/encuesta/Ramponi Magali.xlsx,PRI 23 DE 01,NA,b1,10
data/encuesta/Ramponi Magali.xlsx,PRI 23 DE 01,NA,b2,10
data/encuesta/Ramponi Magali.xlsx,PRI 23 DE 01,NA,b3,10
data/encuesta/Rastelli Cintia.xlsx,EPC 25,NA,a1,9
data/encuesta/Rastelli Cintia.xlsx,EPC 25,NA,a2,9
data/encuesta/Rastelli Cintia.xlsx,EPC 25,NA,a3,9
data/encuesta/Rastelli Cintia.xlsx,EPC 25,NA,a4,9
data/encuesta/Rastelli Cintia.xlsx,EPC 25,NA,b1,9
data/encuesta/Rastelli Cintia.xlsx,EPC 25,NA,b2,8
data/encuesta/Rastelli Cintia.xlsx,EPC 25,NA,b3,10
data/encuesta/Rastelli Cintia.xlsx,EPC 21 JJ Paso,NA,a1,10
data/encuesta/Rastelli Cintia.xlsx,EPC 21 JJ Paso,NA,a2,10
data/encuesta/Rastelli Cintia.xlsx,EPC 21 JJ Paso,NA,a3,9
data/encuesta/Rastelli Cintia.xlsx,EPC 21 JJ Paso,NA,a4,10
data/encuesta/Rastelli Cintia.xlsx,EPC 21 JJ Paso,NA,b1,9
data/encuesta/Rastelli Cintia.xlsx,EPC 21 JJ Paso,NA,b2,9
data/encuesta/Rastelli Cintia.xlsx,EPC 21 JJ Paso,NA,b3,10
data/encuesta/Rastelli Cintia.xlsx,EPC 2 Tomas Sta Colona,NA,a1,10
data/encuesta/Rastelli Cintia.xlsx,EPC 2 Tomas Sta Colona,NA,a2,10
data/encuesta/Rastelli Cintia.xlsx,EPC 2 Tomas Sta Colona,NA,a3,10
data/encuesta/Rastelli Cintia.xlsx,EPC 2 Tomas Sta Colona,NA,a4,10
data/encuesta/Rastelli Cintia.xlsx,EPC 2 Tomas Sta Colona,NA,b1,10
data/encuesta/Rastelli Cintia.xlsx,EPC 2 Tomas Sta Colona,NA,b2,10
data/encuesta/Rastelli Cintia.xlsx,EPC 2 Tomas Sta Colona,NA,b3,10
data/encuesta/Rastelli Cintia.xlsx,Colegio 10 J d SAn Martin,NA,a1,7
data/encuesta/Rastelli Cintia.xlsx,Colegio 10 J d SAn Martin,NA,a2,7
data/encuesta/Rastelli Cintia.xlsx,Colegio 10 J d SAn Martin,NA,a3,7
data/encuesta/Rastelli Cintia.xlsx,Colegio 10 J d SAn Martin,NA,a4,8
data/encuesta/Rastelli Cintia.xlsx,Colegio 10 J d SAn Martin,NA,b1,7
data/encuesta/Rastelli Cintia.xlsx,Colegio 10 J d SAn Martin,NA,b2,8
data/encuesta/Rastelli Cintia.xlsx,Colegio 10 J d SAn Martin,NA,b3,9
data/encuesta/Rodriguez Cristian.xlsx,EPC 14 DE 12,NA,a1,10
data/encuesta/Rodriguez Cristian.xlsx,EPC 14 DE 12,NA,a2,10
data/encuesta/Rodriguez Cristian.xlsx,EPC 14 DE 12,NA,a3,10
data/encuesta/Rodriguez Cristian.xlsx,EPC 14 DE 12,NA,a4,10
data/encuesta/Rodriguez Cristian.xlsx,EPC 14 DE 12,NA,b1,10
data/encuesta/Rodriguez Cristian.xlsx,EPC 14 DE 12,NA,b2,10
data/encuesta/Rodriguez Cristian.xlsx,EPC 14 DE 12,NA,b3,10
data/encuesta/Rodriguez Cristian.xlsx,EEF Nº 16 DE 12,NA,a1,9
data/encuesta/Rodriguez Cristian.xlsx,EEF Nº 16 DE 12,NA,a2,9
data/encuesta/Rodriguez Cristian.xlsx,EEF Nº 16 DE 12,NA,a3,10
data/encuesta/Rodriguez Cristian.xlsx,EEF Nº 16 DE 12,NA,a4,10
data/encuesta/Rodriguez Cristian.xlsx,EEF Nº 16 DE 12,NA,b1,9
data/encuesta/Rodriguez Cristian.xlsx,EEF Nº 16 DE 12,NA,b2,9
data/encuesta/Rodriguez Cristian.xlsx,EEF Nº 16 DE 12,NA,b3,9
data/encuesta/Rodriguez Cristian.xlsx,EPC 8 DE 12,NA,a1,8
data/encuesta/Rodriguez Cristian.xlsx,EPC 8 DE 12,NA,a2,9
data/encuesta/Rodriguez Cristian.xlsx,EPC 8 DE 12,NA,a3,8
data/encuesta/Rodriguez Cristian.xlsx,EPC 8 DE 12,NA,a4,10
data/encuesta/Rodriguez Cristian.xlsx,EPC 8 DE 12,NA,b1,10
data/encuesta/Rodriguez Cristian.xlsx,EPC 8 DE 12,NA,b2,9
data/encuesta/Rodriguez Cristian.xlsx,EPC 8 DE 12,NA,b3,8
data/encuesta/Tassi Roberto.xlsx,EPC 11 DE 4,NA,a1,7
data/encuesta/Tassi Roberto.xlsx,EPC 11 DE 4,NA,a2,7
data/encuesta/Tassi Roberto.xlsx,EPC 11 DE 4,NA,a3,8
data/encuesta/Tassi Roberto.xlsx,EPC 11 DE 4,NA,a4,7
data/encuesta/Tassi Roberto.xlsx,EPC 11 DE 4,NA,b1,7
data/encuesta/Tassi Roberto.xlsx,EPC 11 DE 4,NA,b2,9
data/encuesta/Tassi Roberto.xlsx,EPC 11 DE 4,NA,b3,10
data/encuesta/Tassi Roberto.xlsx,EPC 10 DE 4,NA,a1,6
data/encuesta/Tassi Roberto.xlsx,EPC 10 DE 4,NA,a2,7
data/encuesta/Tassi Roberto.xlsx,EPC 10 DE 4,NA,a3,7
data/encuesta/Tassi Roberto.xlsx,EPC 10 DE 4,NA,a4,7
data/encuesta/Tassi Roberto.xlsx,EPC 10 DE 4,NA,b1,6
data/encuesta/Tassi Roberto.xlsx,EPC 10 DE 4,NA,b2,6
data/encuesta/Tassi Roberto.xlsx,EPC 10 DE 4,NA,b3,9
data/encuesta/Tassi Roberto.xlsx,EPC 17 DE 5,NA,a1,8
data/encuesta/Tassi Roberto.xlsx,EPC 17 DE 5,NA,a2,8
data/encuesta/Tassi Roberto.xlsx,EPC 17 DE 5,NA,a3,8
data/encuesta/Tassi Roberto.xlsx,EPC 17 DE 5,NA,a4,8
data/encuesta/Tassi Roberto.xlsx,EPC 17 DE 5,NA,b1,7
data/encuesta/Tassi Roberto.xlsx,EPC 17 DE 5,NA,b2,9
data/encuesta/Tassi Roberto.xlsx,EPC 17 DE 5,NA,b3,9
data/encuesta/Tassi Roberto.xlsx,EPC 20 DE 5,NA,a1,8
data/encuesta/Tassi Roberto.xlsx,EPC 20 DE 5,NA,a2,7
data/encuesta/Tassi Roberto.xlsx,EPC 20 DE 5,NA,a3,9
data/encuesta/Tassi Roberto.xlsx,EPC 20 DE 5,NA,a4,9
data/encuesta/Tassi Roberto.xlsx,EPC 20 DE 5,NA,b1,9
data/encuesta/Tassi Roberto.xlsx,EPC 20 DE 5,NA,b2,9
data/encuesta/Tassi Roberto.xlsx,EPC 20 DE 5,NA,b3,9
data/encuesta/Tassi Roberto.xlsx,JIC 4 DE 4,NA,a1,7
data/encuesta/Tassi Roberto.xlsx,JIC 4 DE 4,NA,a2,8
data/encuesta/Tassi Roberto.xlsx,JIC 4 DE 4,NA,a3,8
data/encuesta/Tassi Roberto.xlsx,JIC 4 DE 4,NA,a4,8
data/encuesta/Tassi Roberto.xlsx,JIC 4 DE 4,NA,b1,8
data/encuesta/Tassi Roberto.xlsx,JIC 4 DE 4,NA,b2,7
data/encuesta/Tassi Roberto.xlsx,JIC 4 DE 4,NA,b3,7
data/encuesta/Tassi Roberto.xlsx,EI 7 DE 4,NA,a1,8
data/encuesta/Tassi Roberto.xlsx,EI 7 DE 4,NA,a2,8
data/encuesta/Tassi Roberto.xlsx,EI 7 DE 4,NA,a3,8
data/encuesta/Tassi Roberto.xlsx,EI 7 DE 4,NA,a4,8
data/encuesta/Tassi Roberto.xlsx,EI 7 DE 4,NA,b1,8
data/encuesta/Tassi Roberto.xlsx,EI 7 DE 4,NA,b2,9
data/encuesta/Tassi Roberto.xlsx,EI 7 DE 4,NA,b3,9
data/encuesta/Villareal Santiago.xlsx, Primaria Nº 26 DE 14,NA,a1,7
data/encuesta/Villareal Santiago.xlsx, Primaria Nº 26 DE 14,NA,a2,7
data/encuesta/Villareal Santiago.xlsx, Primaria Nº 26 DE 14,NA,a3,8
data/encuesta/Villareal Santiago.xlsx, Primaria Nº 26 DE 14,NA,a4,10
data/encuesta/Villareal Santiago.xlsx, Primaria Nº 26 DE 14,NA,b1,9
data/encuesta/Villareal Santiago.xlsx, Primaria Nº 26 DE 14,NA,b2,9
data/encuesta/Villareal Santiago.xlsx, Primaria Nº 26 DE 14,NA,b3,9
data/encuesta/Villareal Santiago.xlsx,Primaria Nº 16 DE 14,NA,a1,6
data/encuesta/Villareal Santiago.xlsx,Primaria Nº 16 DE 14,NA,a2,8
data/encuesta/Villareal Santiago.xlsx,Primaria Nº 16 DE 14,NA,a3,7
data/encuesta/Villareal Santiago.xlsx,Primaria Nº 16 DE 14,NA,a4,9
data/encuesta/Villareal Santiago.xlsx,Primaria Nº 16 DE 14,NA,b1,6
data/encuesta/Villareal Santiago.xlsx,Primaria Nº 16 DE 14,NA,b2,6
data/encuesta/Villareal Santiago.xlsx,Primaria Nº 16 DE 14,NA,b3,6
data/encuesta/Villareal Santiago.xlsx,Interdisciplinaria Nº 12 DE 12,NA,a1,8
data/encuesta/Villareal Santiago.xlsx,Interdisciplinaria Nº 12 DE 12,NA,a2,9
data/encuesta/Villareal Santiago.xlsx,Interdisciplinaria Nº 12 DE 12,NA,a3,10
data/encuesta/Villareal Santiago.xlsx,Interdisciplinaria Nº 12 DE 12,NA,a4,10
data/encuesta/Villareal Santiago.xlsx,Interdisciplinaria Nº 12 DE 12,NA,b1,10
data/encuesta/Villareal Santiago.xlsx,Interdisciplinaria Nº 12 DE 12,NA,b2,10
data/encuesta/Villareal Santiago.xlsx,Interdisciplinaria Nº 12 DE 12,NA,b3,10
data/encuesta/Villareal Santiago.xlsx,Media Nº 02 DE 14,NA,a1,9
data/encuesta/Villareal Santiago.xlsx,Media Nº 02 DE 14,NA,a2,8
data/encuesta/Villareal Santiago.xlsx,Media Nº 02 DE 14,NA,a3,8
data/encuesta/Villareal Santiago.xlsx,Media Nº 02 DE 14,NA,a4,8
data/encuesta/Villareal Santiago.xlsx,Media Nº 02 DE 14,NA,b1,8
data/encuesta/Villareal Santiago.xlsx,Media Nº 02 DE 14,NA,b2,8
data/encuesta/Villareal Santiago.xlsx,Media Nº 02 DE 14,NA,b3,8
data/encuesta/Zazali Ornela.xlsx,EPC N° 14 DE 1,NA,a1,7
data/encuesta/Zazali Ornela.xlsx,EPC N° 14 DE 1,NA,a2,5
data/encuesta/Zazali Ornela.xlsx,EPC N° 14 DE 1,NA,a3,4
data/encuesta/Zazali Ornela.xlsx,EPC N° 14 DE 1,NA,a4,7
data/encuesta/Zazali Ornela.xlsx,EPC N° 14 DE 1,NA,b1,8
data/encuesta/Zazali Ornela.xlsx,EPC N° 14 DE 1,NA,b2,7
data/encuesta/Zazali Ornela.xlsx,EPC N° 14 DE 1,NA,b3,10
data/encuesta/Zazali Ornela.xlsx,EPC N° 12 DE 6,NA,a1,6
data/encuesta/Zazali Ornela.xlsx,EPC N° 12 DE 6,NA,a3,5
data/encuesta/Zazali Ornela.xlsx,EPC N° 12 DE 6,NA,a4,8
data/encuesta/Zazali Ornela.xlsx,EPC N° 12 DE 6,NA,b1,8
data/encuesta/Zazali Ornela.xlsx,EPC N° 12 DE 6,NA,b2,8
data/encuesta/Zazali Ornela.xlsx,EPC N° 12 DE 6,NA,b3,10
data/encuesta/Zazali Ornela.xlsx,JIN B EPCJC 14 01°  S ,NA,a1,8
data/encuesta/Zazali Ornela.xlsx,JIN B EPCJC 14 01°  S ,NA,a2,6
data/encuesta/Zazali Ornela.xlsx,JIN B EPCJC 14 01°  S ,NA,a3,7
data/encuesta/Zazali Ornela.xlsx,JIN B EPCJC 14 01°  S ,NA,a4,7
data/encuesta/Zazali Ornela.xlsx,JIN B EPCJC 14 01°  S ,NA,b1,9
data/encuesta/Zazali Ornela.xlsx,JIN B EPCJC 14 01°  S ,NA,b2,8
data/encuesta/Zazali Ornela.xlsx,JIN B EPCJC 14 01°  S ,NA,b3,10
data/encuesta/Zazali Ornela.xlsx,EPC N° 05 PAUL GROUSSAC,NA,a1,2
data/encuesta/Zazali Ornela.xlsx,EPC N° 05 PAUL GROUSSAC,NA,a2,3
data/encuesta/Zazali Ornela.xlsx,EPC N° 05 PAUL GROUSSAC,NA,a3,1
data/encuesta/Zazali Ornela.xlsx,EPC N° 05 PAUL GROUSSAC,NA,a4,3
data/encuesta/Zazali Ornela.xlsx,EPC N° 05 PAUL GROUSSAC,NA,b1,7
data/encuesta/Zazali Ornela.xlsx,EPC N° 05 PAUL GROUSSAC,NA,b2,5
data/encuesta/Zazali Ornela.xlsx,EPC N° 05 PAUL GROUSSAC,NA,b3,5
data/encuesta/Zazali Ornela.xlsx,LICEO N° 10 RICARDO ROJAS,NA,a1,5
data/encuesta/Zazali Ornela.xlsx,LICEO N° 10 RICARDO ROJAS,NA,a2,6
data/encuesta/Zazali Ornela.xlsx,LICEO N° 10 RICARDO ROJAS,NA,a3,8
data/encuesta/Zazali Ornela.xlsx,LICEO N° 10 RICARDO ROJAS,NA,a4,8
data/encuesta/Zazali Ornela.xlsx,LICEO N° 10 RICARDO ROJAS,NA,b1,7
data/encuesta/Zazali Ornela.xlsx,LICEO N° 10 RICARDO ROJAS,NA,b2,8
data/encuesta/Zazali Ornela.xlsx,LICEO N° 10 RICARDO ROJAS,NA,b3,10
